nv;Datetime;pv_P;pv_Q;pv_Ep;pv_Eq
12546;2024-05-10 16:45:00;-87.80779447;0;-13.12718126;0
12547;2024-05-10 17:00:00;-30.85097961;0;-14.83234676;0
12548;2024-05-10 17:15:00;-26.30385561;0;-7.144354402;0
12549;2024-05-10 17:30:00;-63.60121142;0;-11.23813338;0
12550;2024-05-10 17:45:00;-46.94556402;0;-13.81834693;0
12551;2024-05-10 18:00:00;-65.06036914;0;-14.00074164;0
12552;2024-05-10 18:15:00;-48.98939806;0;-14.2562209;0
12553;2024-05-10 18:30:00;-35.37658249;0;-10.54574757;0
12554;2024-05-10 18:45:00;-30.29662732;0;-8.209151226;0
12555;2024-05-10 19:00:00;-22.79193451;0;-6.636070229;0
12556;2024-05-10 19:15:00;-14.69655439;0;-4.686061113;0
12557;2024-05-10 19:30:00;-8.302659337;0;-2.874901716;0
12558;2024-05-10 19:45:00;-3.630358645;0;-1.491627248;0
12559;2024-05-10 20:00:00;-1.510970289;0;-0.642666117;0
12560;2024-05-10 20:15:00;-0.152394637;0;-0.207920616;0
12561;2024-05-10 20:30:00;0.030818652;0;-0.012640683;0
12562;2024-05-10 20:45:00;0.02977456;0;0.007574151;0
12563;2024-05-10 21:00:00;0.029099196;0;0.007359219;0
12564;2024-05-10 21:15:00;0.029441992;0;0.007317648;0
12565;2024-05-10 21:30:00;0.029236856;0;0.007334856;0
12566;2024-05-10 21:45:00;0.028503025;0;0.007217485;0
12567;2024-05-10 22:00:00;0.028963686;0;0.007183339;0
12568;2024-05-10 22:15:00;0.029084307;0;0.007255999;0
12569;2024-05-10 22:30:00;0.028973791;0;0.007257262;0
12570;2024-05-10 22:45:00;0.028657383;0;0.007203897;0
12571;2024-05-10 23:00:00;0.028576349;0;0.007154216;0
12572;2024-05-10 23:15:00;0.028873629;0;0.007181247;0
12573;2024-05-10 23:30:00;0.028947497;0;0.007227641;0
12574;2024-05-10 23:45:00;0.028921158;0;0.007233582;0
12575;2024-05-11 00:00:00;0.028693743;0;0.007201863;0
12576;2024-05-11 00:15:00;0.029562528;0;0.007282034;0
12577;2024-05-11 00:30:00;0.02916566;0;0.007341024;0
12578;2024-05-11 00:45:00;0.029352169;0;0.007314729;0
12579;2024-05-11 01:00:00;0.029633327;0;0.007373187;0
12580;2024-05-11 01:15:00;0.029815582;0;0.007431114;0
12581;2024-05-11 01:30:00;0.029617447;0;0.007429129;0
12582;2024-05-11 01:45:00;0.029643174;0;0.007407578;0
12583;2024-05-11 02:00:00;0.029826223;0;0.007433675;0
12584;2024-05-11 02:15:00;0.029332772;0;0.007394874;0
12585;2024-05-11 02:30:00;0.029445257;0;0.007347254;0
12586;2024-05-11 02:45:00;0.029608918;0;0.007381772;0
12587;2024-05-11 03:00:00;0.029822325;0;0.007428905;0
12588;2024-05-11 03:15:00;0.029618696;0;0.007430128;0
12589;2024-05-11 03:30:00;0.029577788;0;0.00739956;0
12590;2024-05-11 03:45:00;0.029957345;0;0.007441892;0
12591;2024-05-11 04:00:00;0.02988048;0;0.007479728;0
12592;2024-05-11 04:15:00;0.029780581;0;0.007457633;0
12593;2024-05-11 04:30:00;0.024426968;0;0.006775944;0
12594;2024-05-11 04:45:00;-0.101123076;0;-0.001865246;0
12595;2024-05-11 05:00:00;-1.642845021;0;-0.217996012;0
12596;2024-05-11 05:15:00;-4.591344779;0;-0.779273725;0
12597;2024-05-11 05:30:00;-8.809124433;0;-1.675058652;0
12598;2024-05-11 05:45:00;-11.68848056;0;-2.562200624;0
12599;2024-05-11 06:00:00;-17.04434895;0;-3.591603688;0
12600;2024-05-11 06:15:00;-23.59297247;0;-5.079665177;0
12601;2024-05-11 06:30:00;-30.12991645;0;-6.715361115;0
12602;2024-05-11 06:45:00;-36.86619103;0;-8.374513435;0
12603;2024-05-11 07:00:00;-46.5240611;0;-10.42378152;0
12604;2024-05-11 07:15:00;-61.4715128;0;-13.49944674;0
12605;2024-05-11 07:30:00;-62.35914402;0;-15.4788321;0
12606;2024-05-11 07:45:00;-72.13109674;0;-16.8112801;0
12607;2024-05-11 08:00:00;-84.85481894;0;-19.62323946;0
12608;2024-05-11 08:15:00;-89.7015797;0;-21.81954983;0
12609;2024-05-11 08:30:00;-113.9863837;0;-25.46099543;0
12610;2024-05-11 08:45:00;-135.113703;0;-31.13751085;0
12611;2024-05-11 09:00:00;-137.3277315;0;-34.05517932;0
12612;2024-05-11 09:15:00;-137.5921867;0;-34.36498978;0
12613;2024-05-11 09:30:00;-133.8804124;0;-33.93407489;0
12614;2024-05-11 09:45:00;-146.1771418;0;-35.00719427;0
12615;2024-05-11 10:00:00;-164.1338774;0;-38.78887741;0
12616;2024-05-11 10:15:00;-168.285699;0;-41.55244705;0
12617;2024-05-11 10:30:00;-179.3981169;0;-43.46047698;0
12618;2024-05-11 10:45:00;-185.265568;0;-45.58296061;0
12619;2024-05-11 11:00:00;-208.6841987;0;-49.24372084;0
12620;2024-05-11 11:15:00;-219.746512;0;-53.55383884;0
12621;2024-05-11 11:30:00;-216.1794177;0;-54.49074121;0
12622;2024-05-11 11:45:00;-236.8314944;0;-56.62636402;0
12623;2024-05-11 12:00:00;-234.4546768;0;-58.91077141;0
12624;2024-05-11 12:15:00;-237.9091341;0;-59.04547636;0
12625;2024-05-11 12:30:00;-193.8196932;0;-53.96610341;0
12626;2024-05-11 12:45:00;-201.6187566;0;-49.42980623;0
12627;2024-05-11 13:00:00;-190.442686;0;-49.00768032;0
12628;2024-05-11 13:15:00;-181.5225792;0;-46.49565815;0
12629;2024-05-11 13:30:00;-197.3410202;0;-47.35794993;0
12630;2024-05-11 13:45:00;-225.7516322;0;-52.88658155;0
12631;2024-05-11 14:00:00;-239.0627346;0;-58.10179585;0
12632;2024-05-11 14:15:00;-210.89918;0;-56.24523932;0
12633;2024-05-11 14:30:00;-224.4856376;0;-54.4231022;0
12634;2024-05-11 14:45:00;-218.696676;0;-55.3977892;0
12635;2024-05-11 15:00:00;-194.4258889;0;-51.64032061;0
12636;2024-05-11 15:15:00;-183.1310104;0;-47.19461242;0
12637;2024-05-11 15:30:00;-150.8651849;0;-41.74952441;0
12638;2024-05-11 15:45:00;-184.685732;0;-41.94386461;0
12639;2024-05-11 16:00:00;-146.2120724;0;-41.36222555;0
12640;2024-05-11 16:15:00;-122.935436;0;-33.64343854;0
12641;2024-05-11 16:30:00;-136.0385773;0;-32.37175166;0
12642;2024-05-11 16:45:00;-134.2714988;0;-33.78875951;0
12643;2024-05-11 17:00:00;-121.4264183;0;-31.96223963;0
12644;2024-05-11 17:15:00;-90.71154311;0;-26.51724517;0
12645;2024-05-11 17:30:00;-106.7652209;0;-24.6845955;0
12646;2024-05-11 17:45:00;-81.05328785;0;-23.47731359;0
12647;2024-05-11 18:00:00;-74.9409217;0;-19.49927619;0
12648;2024-05-11 18:15:00;-42.44597834;0;-14.6733625;0
12649;2024-05-11 18:30:00;-43.29718562;0;-10.71789549;0
12650;2024-05-11 18:45:00;-32.01857452;0;-9.414470017;0
12651;2024-05-11 19:00:00;-24.10947373;0;-7.016006031;0
12652;2024-05-11 19:15:00;-15.73096424;0;-4.980054746;0
12653;2024-05-11 19:30:00;-9.328975768;0;-3.132492501;0
12654;2024-05-11 19:45:00;-5.059850811;0;-1.798603322;0
12655;2024-05-11 20:00:00;-2.786845924;0;-0.980837092;0
12656;2024-05-11 20:15:00;-0.928281934;0;-0.464390982;0
12657;2024-05-11 20:30:00;0.002136257;0;-0.115502404;0
12658;2024-05-11 20:45:00;0.028718408;0;0.003856833;0
12659;2024-05-11 21:00:00;0.0286687;0;0.007173388;0
12660;2024-05-11 21:15:00;0.030099688;0;0.007346049;0
12661;2024-05-11 21:30:00;0.029883748;0;0.00749793;0
12662;2024-05-11 21:45:00;0.029763858;0;0.007455951;0
12663;2024-05-11 22:00:00;0.029455621;0;0.007402435;0
12664;2024-05-11 22:15:00;0.02978722;0;0.007405355;0
12665;2024-05-11 22:30:00;0.030007093;0;0.007474289;0
12666;2024-05-11 22:45:00;0.03000394;0;0.007501379;0
12667;2024-05-11 23:00:00;0.030247577;0;0.00753144;0
12668;2024-05-11 23:15:00;0.030419542;0;0.00758339;0
12669;2024-05-11 23:30:00;0.030865706;0;0.007660656;0
12670;2024-05-11 23:45:00;0.030719641;0;0.007698168;0
12671;2024-05-12 00:00:00;0.031256783;0;0.007747053;0
12672;2024-05-12 00:15:00;0.031356708;0;0.007826686;0
12673;2024-05-12 00:30:00;0.031274828;0;0.007828942;0
12674;2024-05-12 00:45:00;0.030982019;0;0.007782106;0
12675;2024-05-12 01:00:00;0.031124676;0;0.007763337;0
12676;2024-05-12 01:15:00;0.031000323;0;0.007765625;0
12677;2024-05-12 01:30:00;0.031200028;0;0.007775044;0
12678;2024-05-12 01:45:00;0.031375968;0;0.007821999;0
12679;2024-05-12 02:00:00;0.030960388;0;0.007792045;0
12680;2024-05-12 02:15:00;0.030913506;0;0.007734237;0
12681;2024-05-12 02:30:00;0.031230132;0;0.007767955;0
12682;2024-05-12 02:45:00;0.031107403;0;0.007792192;0
12683;2024-05-12 03:00:00;0.031221522;0;0.007791116;0
12684;2024-05-12 03:15:00;0.031050401;0;0.00778399;0
12685;2024-05-12 03:30:00;0.031660325;0;0.007838841;0
12686;2024-05-12 03:45:00;0.031704443;0;0.007920596;0
12687;2024-05-12 04:00:00;0.031334018;0;0.007879808;0
12688;2024-05-12 04:15:00;0.031540581;0;0.007859325;0
12689;2024-05-12 04:30:00;0.02534772;0;0.007111038;0
12690;2024-05-12 04:45:00;-0.193800683;0;-0.002435506;0
12691;2024-05-12 05:00:00;-1.478364136;0;-0.209020602;0
12692;2024-05-12 05:15:00;-3.05357779;0;-0.566492741;0
12693;2024-05-12 05:30:00;-4.802265294;0;-0.981980386;0
12694;2024-05-12 05:45:00;-7.660690564;0;-1.557869482;0
12695;2024-05-12 06:00:00;-14.03113907;0;-2.711478705;0
12696;2024-05-12 06:15:00;-21.98412672;0;-4.501908225;0
12697;2024-05-12 06:30:00;-30.28214784;0;-6.53328432;0
12698;2024-05-12 06:45:00;-44.08059162;0;-9.295342432;0
12699;2024-05-12 07:00:00;-60.02233231;0;-13.01286549;0
12700;2024-05-12 07:15:00;-74.93892755;0;-16.87015748;0
12701;2024-05-12 07:30:00;-89.9376152;0;-20.60956784;0
12702;2024-05-12 07:45:00;-104.3112348;0;-24.28110625;0
12703;2024-05-12 08:00:00;-118.5948872;0;-27.86326525;0
12704;2024-05-12 08:15:00;-132.686705;0;-31.41019903;0
12705;2024-05-12 08:30:00;-145.3925034;0;-34.75990105;0
12706;2024-05-12 08:45:00;-157.8887071;0;-37.91015131;0
12707;2024-05-12 09:00:00;-169.2988651;0;-40.89844652;0
12708;2024-05-12 09:15:00;-180.3739141;0;-43.7090974;0
12709;2024-05-12 09:30:00;-191.5790229;0;-46.49411713;0
12710;2024-05-12 09:45:00;-201.3822729;0;-49.12016198;0
12711;2024-05-12 10:00:00;-210.4765493;0;-51.48235277;0
12712;2024-05-12 10:15:00;-219.8555147;0;-53.791508;0
12713;2024-05-12 10:30:00;-227.3811913;0;-55.90458824;0
12714;2024-05-12 10:45:00;-233.2273275;0;-57.57606484;0
12715;2024-05-12 11:00:00;-238.3249676;0;-58.94403689;0
12716;2024-05-12 11:15:00;-243.5369597;0;-60.23274092;0
12717;2024-05-12 11:30:00;-247.2678428;0;-61.35060031;0
12718;2024-05-12 11:45:00;-251.1177768;0;-62.29820244;0
12719;2024-05-12 12:00:00;-253.8496135;0;-63.12092378;0
12720;2024-05-12 12:15:00;-255.94487;0;-63.72431044;0
12721;2024-05-12 12:30:00;-254.4929417;0;-63.80472647;0
12722;2024-05-12 12:45:00;-251.9862419;0;-63.30989796;0
12723;2024-05-12 13:00:00;-251.7634761;0;-62.96871476;0
12724;2024-05-12 13:15:00;-251.3774612;0;-62.89261717;0
12725;2024-05-12 13:30:00;-247.9376555;0;-62.41438959;0
12726;2024-05-12 13:45:00;-243.625494;0;-61.44539369;0
12727;2024-05-12 14:00:00;-239.655235;0;-60.41009114;0
12728;2024-05-12 14:15:00;-235.3490498;0;-59.37553561;0
12729;2024-05-12 14:30:00;-228.5310988;0;-57.98501857;0
12730;2024-05-12 14:45:00;-222.0843878;0;-56.32693582;0
12731;2024-05-12 15:00:00;-215.9820709;0;-54.75830734;0
12732;2024-05-12 15:15:00;-208.5452168;0;-53.06591097;0
12733;2024-05-12 15:30:00;-198.5185012;0;-50.88296475;0
12734;2024-05-12 15:45:00;-190.7610103;0;-48.65993893;0
12735;2024-05-12 16:00:00;-179.6096108;0;-46.29632764;0
12736;2024-05-12 16:15:00;-169.3253086;0;-43.61686493;0
12737;2024-05-12 16:30:00;-158.0749446;0;-40.92503165;0
12738;2024-05-12 16:45:00;-140.1160224;0;-37.27387087;0
12739;2024-05-12 17:00:00;-125.290957;0;-33.17587242;0
12740;2024-05-12 17:15:00;-116.3677206;0;-30.20733469;0
12741;2024-05-12 17:30:00;-102.4481071;0;-27.35197846;0
12742;2024-05-12 17:45:00;-89.89160396;0;-24.04246389;0
12743;2024-05-12 18:00:00;-70.18178957;0;-20.00917419;0
12744;2024-05-12 18:15:00;-59.81419424;0;-16.24949798;0
12745;2024-05-12 18:30:00;-46.15959117;0;-13.24672318;0
12746;2024-05-12 18:45:00;-31.1059652;0;-9.658194546;0
12747;2024-05-12 19:00:00;-17.38879132;0;-6.061844565;0
12748;2024-05-12 19:15:00;-11.24849935;0;-3.579661333;0
12749;2024-05-12 19:30:00;-6.356824264;0;-2.200665451;0
12750;2024-05-12 19:45:00;-3.483556473;0;-1.230047592;0
12751;2024-05-12 20:00:00;-1.726780334;0;-0.651292101;0
12752;2024-05-12 20:15:00;-0.253184587;0;-0.247495615;0
12753;2024-05-12 20:30:00;0.014840595;0;-0.028143356;0
12754;2024-05-12 20:45:00;0.029237364;0;0.005509745;0
12755;2024-05-12 21:00:00;0.028869964;0;0.007263416;0
12756;2024-05-12 21:15:00;0.02953154;0;0.007300188;0
12757;2024-05-12 21:30:00;0.029943222;0;0.007434345;0
12758;2024-05-12 21:45:00;0.0302512;0;0.007524303;0
12759;2024-05-12 22:00:00;0.029727532;0;0.007497341;0
12760;2024-05-12 22:15:00;0.030079134;0;0.007475833;0
12761;2024-05-12 22:30:00;0.029934164;0;0.007501662;0
12762;2024-05-12 22:45:00;0.029725703;0;0.007457483;0
12763;2024-05-12 23:00:00;0.030522378;0;0.00753101;0
12764;2024-05-12 23:15:00;0.030950782;0;0.007684145;0
12765;2024-05-12 23:30:00;0.03011955;0;0.007633791;0
12766;2024-05-12 23:45:00;0.030503547;0;0.007577887;0
12767;2024-05-13 00:00:00;0.029987602;0;0.007561394;0
12768;2024-05-13 00:15:00;0.030168888;0;0.007519561;0
12769;2024-05-13 00:30:00;0.030316988;0;0.007560735;0
12770;2024-05-13 00:45:00;0.030167155;0;0.007560518;0
12771;2024-05-13 01:00:00;0.030307239;0;0.007559299;0
12772;2024-05-13 01:15:00;0.030172547;0;0.007559973;0
12773;2024-05-13 01:30:00;0.03020193;0;0.00754681;0
12774;2024-05-13 01:45:00;0.030022365;0;0.007528037;0
12775;2024-05-13 02:00:00;0.030149147;0;0.007521439;0
12776;2024-05-13 02:15:00;0.030113753;0;0.007532862;0
12777;2024-05-13 02:30:00;0.030184172;0;0.007537241;0
12778;2024-05-13 02:45:00;0.030355878;0;0.007567506;0
12779;2024-05-13 03:00:00;0.03049875;0;0.007606829;0
12780;2024-05-13 03:15:00;0.03027176;0;0.007596314;0
12781;2024-05-13 03:30:00;0.030563603;0;0.00760442;0
12782;2024-05-13 03:45:00;0.030375666;0;0.007617409;0
12783;2024-05-13 04:00:00;0.030205018;0;0.007572585;0
12784;2024-05-13 04:15:00;0.02989109;0;0.007512014;0
12785;2024-05-13 04:30:00;0.018138382;0;0.006003684;0
12786;2024-05-13 04:45:00;-0.436663556;0;-0.002086449;0
12787;2024-05-13 05:00:00;-2.848497568;0;-0.410645141;0
12788;2024-05-13 05:15:00;-4.324832857;0;-0.896666303;0
12789;2024-05-13 05:30:00;-5.259255534;0;-1.198011049;0
12790;2024-05-13 05:45:00;-6.483605676;0;-1.467857651;0
12791;2024-05-13 06:00:00;-8.666651359;0;-1.893782129;0
12792;2024-05-13 06:15:00;-10.48276835;0;-2.393677464;0
12793;2024-05-13 06:30:00;-29.84224179;0;-5.040626268;0
12794;2024-05-13 06:45:00;-44.04299642;0;-9.235654776;0
12795;2024-05-13 07:00:00;-58.69560996;0;-12.8423258;0
12796;2024-05-13 07:15:00;-72.82191238;0;-16.43969029;0
12797;2024-05-13 07:30:00;-89.95995235;0;-20.34773309;0
12798;2024-05-13 07:45:00;-83.97088516;0;-21.74135469;0
12799;2024-05-13 08:00:00;-95.54192554;0;-22.43910134;0
12800;2024-05-13 08:15:00;-98.02203412;0;-24.19549496;0
12801;2024-05-13 08:30:00;-91.79517223;0;-23.72715079;0
12802;2024-05-13 08:45:00;-98.84140193;0;-23.82957177;0
12803;2024-05-13 09:00:00;-96.91925261;0;-24.47008182;0
12804;2024-05-13 09:15:00;-113.5491377;0;-26.30854879;0
12805;2024-05-13 09:30:00;-142.7411229;0;-32.03628257;0
12806;2024-05-13 09:45:00;-166.8003703;0;-38.69268665;0
12807;2024-05-13 10:00:00;-159.3994432;0;-40.77497669;0
12808;2024-05-13 10:15:00;-203.4021254;0;-45.35019608;0
12809;2024-05-13 10:30:00;-217.3378233;0;-52.59249359;0
12810;2024-05-13 10:45:00;-208.3807677;0;-53.21482387;0
12811;2024-05-13 11:00:00;-238.5331623;0;-55.86424125;0
12812;2024-05-13 11:15:00;-225.6815143;0;-58.02683458;0
12813;2024-05-13 11:30:00;-230.4794025;0;-57.02011461;0
12814;2024-05-13 11:45:00;-232.1794008;0;-57.83235041;0
12815;2024-05-13 12:00:00;-232.8879194;0;-58.13341503;0
12816;2024-05-13 12:15:00;-235.3851939;0;-58.53413917;0
12817;2024-05-13 12:30:00;-234.1577207;0;-58.69286432;0
12818;2024-05-13 12:45:00;-233.9585863;0;-58.51453837;0
12819;2024-05-13 13:00:00;-233.279781;0;-58.40479591;0
12820;2024-05-13 13:15:00;-230.1992642;0;-57.93488064;0
12821;2024-05-13 13:30:00;-230.5897173;0;-57.59862269;0
12822;2024-05-13 13:45:00;-227.9185056;0;-57.31352787;0
12823;2024-05-13 14:00:00;-224.5594411;0;-56.55974334;0
12824;2024-05-13 14:15:00;-219.1179706;0;-55.45967646;0
12825;2024-05-13 14:30:00;-214.7889969;0;-54.23837094;0
12826;2024-05-13 14:45:00;-202.452882;0;-52.15523487;0
12827;2024-05-13 15:00:00;-208.1132854;0;-51.32077092;0
12828;2024-05-13 15:15:00;-199.7403269;0;-50.98170153;0
12829;2024-05-13 15:30:00;-165.4408441;0;-45.64764637;0
12830;2024-05-13 15:45:00;-158.558383;0;-40.49990338;0
12831;2024-05-13 16:00:00;-157.3831286;0;-39.49268895;0
12832;2024-05-13 16:15:00;-161.0846148;0;-39.80846793;0
12833;2024-05-13 16:30:00;-150.2890642;0;-38.92170987;0
12834;2024-05-13 16:45:00;-136.5714728;0;-35.85756713;0
12835;2024-05-13 17:00:00;-104.3159793;0;-30.11093152;0
12836;2024-05-13 17:15:00;-115.9687495;0;-27.5355911;0
12837;2024-05-13 17:30:00;-106.3392181;0;-27.78849594;0
12838;2024-05-13 17:45:00;-98.67568391;0;-25.62686275;0
12839;2024-05-13 18:00:00;-68.46331484;0;-20.89237484;0
12840;2024-05-13 18:15:00;-37.09822375;0;-13.19519232;0
12841;2024-05-13 18:30:00;-20.85703114;0;-7.244406862;0
12842;2024-05-13 18:45:00;-39.30462323;0;-7.520206797;0
12843;2024-05-13 19:00:00;-26.32272657;0;-8.203418725;0
12844;2024-05-13 19:15:00;-18.5488473;0;-5.608946735;0
12845;2024-05-13 19:30:00;-11.22391883;0;-3.721595767;0
12846;2024-05-13 19:45:00;-5.578200377;0;-2.100264901;0
12847;2024-05-13 20:00:00;-3.610108492;0;-1.148538609;0
12848;2024-05-13 20:15:00;-1.368043859;0;-0.622269044;0
12849;2024-05-13 20:30:00;-0.011440362;0;-0.172435528;0
12850;2024-05-13 20:45:00;0.026210599;0;0.000560998;0
12851;2024-05-13 21:00:00;0.02658273;0;0.006599166;0
12852;2024-05-13 21:15:00;0.026749371;0;0.006666513;0
12853;2024-05-13 21:30:00;0.026793678;0;0.006692881;0
12854;2024-05-13 21:45:00;0.02675429;0;0.006693496;0
12855;2024-05-13 22:00:00;0.026868593;0;0.00670286;0
12856;2024-05-13 22:15:00;0.028048111;0;0.006864588;0
12857;2024-05-13 22:30:00;0.028516936;0;0.007070631;0
12858;2024-05-13 22:45:00;0.028791041;0;0.007163497;0
12859;2024-05-13 23:00:00;0.029653189;0;0.007305529;0
12860;2024-05-13 23:15:00;0.028832127;0;0.007310664;0
12861;2024-05-13 23:30:00;0.027771912;0;0.007075505;0
12862;2024-05-13 23:45:00;0.029418782;0;0.007148837;0
12863;2024-05-14 00:00:00;0.027778691;0;0.007149684;0
12864;2024-05-14 00:15:00;0.028661401;0;0.007055012;0
12865;2024-05-14 00:30:00;0.029102808;0;0.007220526;0
12866;2024-05-14 00:45:00;0.029031292;0;0.007266763;0
12867;2024-05-14 01:00:00;0.02892074;0;0.007244004;0
12868;2024-05-14 01:15:00;0.02844471;0;0.007170681;0
12869;2024-05-14 01:30:00;0.027908398;0;0.007044139;0
12870;2024-05-14 01:45:00;0.028650848;0;0.007069906;0
12871;2024-05-14 02:00:00;0.02860211;0;0.00715662;0
12872;2024-05-14 02:15:00;0.030232782;0;0.007354362;0
12873;2024-05-14 02:30:00;0.029828814;0;0.0075077;0
12874;2024-05-14 02:45:00;0.028392446;0;0.007277657;0
12875;2024-05-14 03:00:00;0.029007298;0;0.007174968;0
12876;2024-05-14 03:15:00;0.029011983;0;0.00725241;0
12877;2024-05-14 03:30:00;0.029093844;0;0.007263228;0
12878;2024-05-14 03:45:00;0.029812057;0;0.007363238;0
12879;2024-05-14 04:00:00;0.028379987;0;0.007274005;0
12880;2024-05-14 04:15:00;0.028722716;0;0.007137838;0
12881;2024-05-14 04:30:00;0.017500905;0;0.005777953;0
12882;2024-05-14 04:45:00;-0.288471637;0;-0.001937361;0
12883;2024-05-14 05:00:00;-2.464176848;0;-0.344081061;0
12884;2024-05-14 05:15:00;-6.504326513;0;-1.12106292;0
12885;2024-05-14 05:30:00;-9.132767228;0;-1.954636718;0
12886;2024-05-14 05:45:00;-12.19152101;0;-2.665536029;0
12887;2024-05-14 06:00:00;-17.12905479;0;-3.665071974;0
12888;2024-05-14 06:15:00;-19.59466167;0;-4.590464557;0
12889;2024-05-14 06:30:00;-21.88586065;0;-5.18506529;0
12890;2024-05-14 06:45:00;-23.67872047;0;-5.695572641;0
12891;2024-05-14 07:00:00;-26.12997203;0;-6.226086564;0
12892;2024-05-14 07:15:00;-30.21129345;0;-7.042658186;0
12893;2024-05-14 07:30:00;-35.61461207;0;-8.22823819;0
12894;2024-05-14 07:45:00;-43.69547819;0;-9.913761281;0
12895;2024-05-14 08:00:00;-56.49317349;0;-12.52358146;0
12896;2024-05-14 08:15:00;-65.9203954;0;-15.30169611;0
12897;2024-05-14 08:30:00;-66.47828597;0;-16.54983517;0
12898;2024-05-14 08:45:00;-75.41909086;0;-17.7371721;0
12899;2024-05-14 09:00:00;-86.37820587;0;-20.22466209;0
12900;2024-05-14 09:15:00;-92.75955625;0;-22.39222027;0
12901;2024-05-14 09:30:00;-106.1563896;0;-24.86449323;0
12902;2024-05-14 09:45:00;-122.0199419;0;-28.52204143;0
12903;2024-05-14 10:00:00;-202.6744548;0;-40.58679959;0
12904;2024-05-14 10:15:00;-129.4138578;0;-41.51103908;0
12905;2024-05-14 10:30:00;-129.387974;0;-32.35022898;0
12906;2024-05-14 10:45:00;-129.1318277;0;-32.31497522;0
12907;2024-05-14 11:00:00;-123.3348194;0;-31.55833088;0
12908;2024-05-14 11:15:00;-130.4519746;0;-31.72334925;0
12909;2024-05-14 11:30:00;-147.1866155;0;-34.70482377;0
12910;2024-05-14 11:45:00;-144.3841211;0;-36.44634207;0
12911;2024-05-14 12:00:00;-150.35296;0;-36.84213514;0
12912;2024-05-14 12:15:00;-178.2824729;0;-41.07942912;0
12913;2024-05-14 12:30:00;-191.9859458;0;-46.28355234;0
12914;2024-05-14 12:45:00;-249.8825228;0;-55.23355857;0
12915;2024-05-14 13:00:00;-246.6422455;0;-62.06559603;0
12916;2024-05-14 13:15:00;-238.096499;0;-60.59234306;0
12917;2024-05-14 13:30:00;-195.8171168;0;-54.23920197;0
12918;2024-05-14 13:45:00;-144.6540371;0;-42.55889423;0
12919;2024-05-14 14:00:00;-65.19295879;0;-26.23087448;0
12920;2024-05-14 14:15:00;-61.61648285;0;-15.85118021;0
12921;2024-05-14 14:30:00;-95.45693995;0;-19.63417785;0
12922;2024-05-14 14:45:00;-58.92302377;0;-19.29749547;0
12923;2024-05-14 15:00:00;-56.75985387;0;-14.46035971;0
12924;2024-05-14 15:15:00;-67.06488822;0;-15.47809276;0
12925;2024-05-14 15:30:00;-80.83053382;0;-18.48692775;0
12926;2024-05-14 15:45:00;-79.33852353;0;-20.02113217;0
12927;2024-05-14 16:00:00;-105.9667644;0;-23.16316099;0
12928;2024-05-14 16:15:00;-73.90179583;0;-22.48357003;0
12929;2024-05-14 16:30:00;-168.2498097;0;-30.26895069;0
12930;2024-05-14 16:45:00;-72.73298465;0;-30.12284929;0
12931;2024-05-14 17:00:00;-104.2139004;0;-22.11836063;0
12932;2024-05-14 17:15:00;-89.90912412;0;-24.26537806;0
12933;2024-05-14 17:30:00;-92.39361471;0;-22.78784235;0
12934;2024-05-14 17:45:00;-85.93128713;0;-22.29061273;0
12935;2024-05-14 18:00:00;-73.2654313;0;-19.8995898;0
12936;2024-05-14 18:15:00;-63.6072639;0;-17.1090869;0
12937;2024-05-14 18:30:00;-56.24249416;0;-14.98121976;0
12938;2024-05-14 18:45:00;-34.74340129;0;-11.37323693;0
12939;2024-05-14 19:00:00;-23.05824517;0;-7.225205808;0
12940;2024-05-14 19:15:00;-14.73534498;0;-4.724198769;0
12941;2024-05-14 19:30:00;-12.60937108;0;-3.418089508;0
12942;2024-05-14 19:45:00;-7.234604275;0;-2.480496919;0
12943;2024-05-14 20:00:00;-3.377857669;0;-1.326557743;0
12944;2024-05-14 20:15:00;-1.071447718;0;-0.556163173;0
12945;2024-05-14 20:30:00;-0.02846387;0;-0.137488948;0
12946;2024-05-14 20:45:00;0.027227694;0;-7.90E-05;0
12947;2024-05-14 21:00:00;0.026849592;0;0.006759661;0
12948;2024-05-14 21:15:00;0.027080747;0;0.006741292;0
12949;2024-05-14 21:30:00;0.02814399;0;0.006903092;0
12950;2024-05-14 21:45:00;0.028780568;0;0.00711557;0
12951;2024-05-14 22:00:00;0.028915197;0;0.007211971;0
12952;2024-05-14 22:15:00;0.028227392;0;0.007142824;0
12953;2024-05-14 22:30:00;0.029069587;0;0.007162122;0
12954;2024-05-14 22:45:00;0.029041539;0;0.007263891;0
12955;2024-05-14 23:00:00;0.027597746;0;0.007079911;0
12956;2024-05-14 23:15:00;0.029153941;0;0.007093961;0
12957;2024-05-14 23:30:00;0.029107195;0;0.007282642;0
12958;2024-05-14 23:45:00;0.028599301;0;0.007213312;0
12959;2024-05-15 00:00:00;0.028844483;0;0.007180473;0
12960;2024-05-15 00:15:00;0.028936767;0;0.007222656;0
12961;2024-05-15 00:30:00;0.0287947;0;0.007216433;0
12962;2024-05-15 00:45:00;0.029507857;0;0.00728782;0
12963;2024-05-15 01:00:00;0.029151913;0;0.007332471;0
12964;2024-05-15 01:15:00;0.029802451;0;0.007369295;0
12965;2024-05-15 01:30:00;0.030180807;0;0.007497907;0
