nv;Datetime;SOC;SOC_Ep
672;2024-01-08 00:15:00;7.5;13.32
673;2024-01-08 00:30:00;7.5;13.32
674;2024-01-08 00:45:00;7.5;13.32
675;2024-01-08 01:00:00;7.5;13.32
676;2024-01-08 01:15:00;7.5;13.32
677;2024-01-08 01:30:00;7.5;13.32
678;2024-01-08 01:45:00;7.5;13.32
679;2024-01-08 02:00:00;7.5;13.32
680;2024-01-08 02:15:00;7.5;13.32
681;2024-01-08 02:30:00;7.5;13.32
682;2024-01-08 02:45:00;7.5;13.32
683;2024-01-08 03:00:00;7.5;13.32
684;2024-01-08 03:15:00;7.5;13.32
685;2024-01-08 03:30:00;7.5;13.32
686;2024-01-08 03:45:00;7.5;13.32
687;2024-01-08 04:00:00;7.5;13.32
688;2024-01-08 04:15:00;7.5;13.32
689;2024-01-08 04:30:00;7.5;13.32
690;2024-01-08 04:45:00;7.5;13.32
691;2024-01-08 05:00:00;7.5;13.32
692;2024-01-08 05:15:00;7.5;13.32
693;2024-01-08 05:30:00;7.5;13.32
694;2024-01-08 05:45:00;7.5;13.32
695;2024-01-08 06:00:00;7.5;13.32
696;2024-01-08 06:15:00;7.5;13.32
697;2024-01-08 06:30:00;7.5;13.32
698;2024-01-08 06:45:00;7.5;13.32
699;2024-01-08 07:00:00;7.5;13.32
700;2024-01-08 07:15:00;7.5;13.32
701;2024-01-08 07:30:00;7.5;13.32
702;2024-01-08 07:45:00;7.5;13.32
703;2024-01-08 08:00:00;7.5;13.32
704;2024-01-08 08:15:00;7.5;13.32
705;2024-01-08 08:30:00;7.5;13.32
706;2024-01-08 08:45:00;7.5;13.32
707;2024-01-08 09:00:00;7.5;13.32
708;2024-01-08 09:15:00;7.5;13.32
709;2024-01-08 09:30:00;7.5;13.32
710;2024-01-08 09:45:00;7.5;13.32
711;2024-01-08 10:00:00;7.5;13.32
712;2024-01-08 10:15:00;7.5;13.32
713;2024-01-08 10:30:00;7.5;13.32
714;2024-01-08 10:45:00;7.5;13.32
715;2024-01-08 11:00:00;7.5;13.32
716;2024-01-08 11:15:00;7.5;13.32
717;2024-01-08 11:30:00;7.5;13.32
718;2024-01-08 11:45:00;7.5;13.32
719;2024-01-08 12:00:00;7.5;13.32
720;2024-01-08 12:15:00;7.5;13.32
721;2024-01-08 12:30:00;7.5;13.32
722;2024-01-08 12:45:00;7.5;13.32
723;2024-01-08 13:00:00;7.5;13.32
724;2024-01-08 13:15:00;7.5;13.32
725;2024-01-08 13:30:00;7.5;13.32
726;2024-01-08 13:45:00;7.5;13.32
727;2024-01-08 14:00:00;7.5;13.32
728;2024-01-08 14:15:00;7.5;13.32
729;2024-01-08 14:30:00;7.5;13.32
730;2024-01-08 14:45:00;7.5;13.32
731;2024-01-08 15:00:00;7.5;13.32
732;2024-01-08 15:15:00;7.5;13.32
733;2024-01-08 15:30:00;7.5;13.32
734;2024-01-08 15:45:00;7.5;13.32
735;2024-01-08 16:00:00;7.5;13.32
736;2024-01-08 16:15:00;7.5;13.32
737;2024-01-08 16:30:00;7.5;13.32
738;2024-01-08 16:45:00;7.5;13.32
739;2024-01-08 17:00:00;7.5;13.32
740;2024-01-08 17:15:00;7.5;13.32
741;2024-01-08 17:30:00;7.5;13.32
742;2024-01-08 17:45:00;7.5;13.32
743;2024-01-08 18:00:00;7.5;13.32
744;2024-01-08 18:15:00;7.5;13.32
745;2024-01-08 18:30:00;7.5;13.32
746;2024-01-08 18:45:00;7.5;13.32
747;2024-01-08 19:00:00;7.5;13.32
748;2024-01-08 19:15:00;7.5;13.32
749;2024-01-08 19:30:00;7.5;13.32
750;2024-01-08 19:45:00;7.5;13.32
751;2024-01-08 20:00:00;7.5;13.32
752;2024-01-08 20:15:00;7.5;13.32
753;2024-01-08 20:30:00;7.5;13.32
754;2024-01-08 20:45:00;7.5;13.32
755;2024-01-08 21:00:00;7.5;13.32
756;2024-01-08 21:15:00;7.5;13.32
757;2024-01-08 21:30:00;7.5;13.32
758;2024-01-08 21:45:00;7.5;13.32
759;2024-01-08 22:00:00;7.5;13.32
760;2024-01-08 22:15:00;7.5;13.32
761;2024-01-08 22:30:00;7.5;13.32
762;2024-01-08 22:45:00;7.5;13.32
763;2024-01-08 23:00:00;7.5;13.32
764;2024-01-08 23:15:00;7.5;13.32
765;2024-01-08 23:30:00;7.5;13.32
766;2024-01-08 23:45:00;7.5;13.32
767;2024-01-09 00:00:00;7.5;13.32
768;2024-01-09 00:15:00;7.5;13.32
769;2024-01-09 00:30:00;7.5;13.32
770;2024-01-09 00:45:00;7.5;13.32
771;2024-01-09 01:00:00;7.5;13.32
772;2024-01-09 01:15:00;7.5;13.32
773;2024-01-09 01:30:00;7.5;13.32
774;2024-01-09 01:45:00;7.5;13.32
775;2024-01-09 02:00:00;7.5;13.32
776;2024-01-09 02:15:00;7.5;13.32
777;2024-01-09 02:30:00;7.5;13.32
778;2024-01-09 02:45:00;7.5;13.32
779;2024-01-09 03:00:00;7.5;13.32
780;2024-01-09 03:15:00;7.5;13.32
781;2024-01-09 03:30:00;7.5;13.32
782;2024-01-09 03:45:00;7.5;13.32
783;2024-01-09 04:00:00;7.5;13.32
784;2024-01-09 04:15:00;7.5;13.32
785;2024-01-09 04:30:00;7.5;13.32
786;2024-01-09 04:45:00;7.5;13.32
787;2024-01-09 05:00:00;7.5;13.32
788;2024-01-09 05:15:00;7.5;13.32
789;2024-01-09 05:30:00;7.5;13.32
790;2024-01-09 05:45:00;7.5;13.32
791;2024-01-09 06:00:00;7.5;13.32
792;2024-01-09 06:15:00;7.5;13.32
793;2024-01-09 06:30:00;7.5;13.32
794;2024-01-09 06:45:00;7.5;13.32
795;2024-01-09 07:00:00;7.5;13.32
796;2024-01-09 07:15:00;7.5;13.32
797;2024-01-09 07:30:00;7.5;13.32
798;2024-01-09 07:45:00;7.5;13.32
799;2024-01-09 08:00:00;7.5;13.32
800;2024-01-09 08:15:00;7.5;13.32
801;2024-01-09 08:30:00;7.5;13.32
802;2024-01-09 08:45:00;7.5;13.32
803;2024-01-09 09:00:00;7.5;13.32
804;2024-01-09 09:15:00;7.5;13.32
805;2024-01-09 09:30:00;7.5;13.32
806;2024-01-09 09:45:00;7.5;13.32
807;2024-01-09 10:00:00;7.5;13.32
808;2024-01-09 10:15:00;7.5;13.32
809;2024-01-09 10:30:00;7.5;13.32
810;2024-01-09 10:45:00;7.5;13.32
811;2024-01-09 11:00:00;7.5;13.32
812;2024-01-09 11:15:00;7.5;13.32
813;2024-01-09 11:30:00;7.5;13.32
814;2024-01-09 11:45:00;7.5;13.32
815;2024-01-09 12:00:00;7.5;13.32
816;2024-01-09 12:15:00;7.5;13.32
817;2024-01-09 12:30:00;7.5;13.32
818;2024-01-09 12:45:00;7.5;13.32
819;2024-01-09 13:00:00;7.5;13.32
820;2024-01-09 13:15:00;7.5;13.32
821;2024-01-09 13:30:00;7.5;13.32
822;2024-01-09 13:45:00;7.5;13.32
823;2024-01-09 14:00:00;7.5;13.32
824;2024-01-09 14:15:00;7.5;13.32
825;2024-01-09 14:30:00;7.5;13.32
826;2024-01-09 14:45:00;7.5;13.32
827;2024-01-09 15:00:00;7.5;13.32
828;2024-01-09 15:15:00;7.5;13.32
829;2024-01-09 15:30:00;7.5;13.32
830;2024-01-09 15:45:00;7.5;13.32
831;2024-01-09 16:00:00;7.5;13.32
832;2024-01-09 16:15:00;7.5;13.32
833;2024-01-09 16:30:00;7.5;13.32
834;2024-01-09 16:45:00;7.5;13.32
835;2024-01-09 17:00:00;7.5;13.32
836;2024-01-09 17:15:00;7.5;13.32
837;2024-01-09 17:30:00;7.5;13.32
838;2024-01-09 17:45:00;7.5;13.32
839;2024-01-09 18:00:00;7.5;13.32
840;2024-01-09 18:15:00;7.5;13.32
841;2024-01-09 18:30:00;7.5;13.32
842;2024-01-09 18:45:00;7.5;13.32
843;2024-01-09 19:00:00;7.5;13.32
844;2024-01-09 19:15:00;7.5;13.32
845;2024-01-09 19:30:00;7.5;13.32
846;2024-01-09 19:45:00;7.5;13.32
847;2024-01-09 20:00:00;7.5;13.32
848;2024-01-09 20:15:00;7.5;13.32
849;2024-01-09 20:30:00;7.5;13.32
850;2024-01-09 20:45:00;7.5;13.32
851;2024-01-09 21:00:00;7.5;13.32
852;2024-01-09 21:15:00;7.5;13.32
853;2024-01-09 21:30:00;7.5;13.32
854;2024-01-09 21:45:00;7.5;13.32
855;2024-01-09 22:00:00;7.5;13.32
856;2024-01-09 22:15:00;7.5;13.32
857;2024-01-09 22:30:00;7.5;13.32
858;2024-01-09 22:45:00;7.5;13.32
859;2024-01-09 23:00:00;7.5;13.32
860;2024-01-09 23:15:00;7.5;13.32
861;2024-01-09 23:30:00;7.5;13.32
862;2024-01-09 23:45:00;7.5;13.32
863;2024-01-10 00:00:00;7.5;13.32
864;2024-01-10 00:15:00;7.5;13.32
865;2024-01-10 00:30:00;7.5;13.32
866;2024-01-10 00:45:00;7.5;13.32
867;2024-01-10 01:00:00;7.5;13.32
868;2024-01-10 01:15:00;7.5;13.32
869;2024-01-10 01:30:00;7.5;13.32
870;2024-01-10 01:45:00;7.5;13.32
871;2024-01-10 02:00:00;7.5;13.32
872;2024-01-10 02:15:00;7.5;13.32
873;2024-01-10 02:30:00;7.5;13.32
874;2024-01-10 02:45:00;7.5;13.32
875;2024-01-10 03:00:00;7.5;13.32
876;2024-01-10 03:15:00;7.5;13.32
877;2024-01-10 03:30:00;7.5;13.32
878;2024-01-10 03:45:00;7.5;13.32
879;2024-01-10 04:00:00;7.5;13.32
880;2024-01-10 04:15:00;7.5;13.32
881;2024-01-10 04:30:00;7.5;13.32
882;2024-01-10 04:45:00;7.5;13.32
883;2024-01-10 05:00:00;7.5;13.32
884;2024-01-10 05:15:00;7.5;13.32
885;2024-01-10 05:30:00;7.5;13.32
886;2024-01-10 05:45:00;7.5;13.32
887;2024-01-10 06:00:00;7.5;13.32
888;2024-01-10 06:15:00;7.5;13.32
889;2024-01-10 06:30:00;7.5;13.32
890;2024-01-10 06:45:00;7.5;13.32
891;2024-01-10 07:00:00;7.5;13.32
892;2024-01-10 07:15:00;7.5;13.32
893;2024-01-10 07:30:00;7.5;13.32
894;2024-01-10 07:45:00;7.5;13.32
895;2024-01-10 08:00:00;7.5;13.32
896;2024-01-10 08:15:00;7.5;13.32
897;2024-01-10 08:30:00;7.5;13.32
898;2024-01-10 08:45:00;7.5;13.32
899;2024-01-10 09:00:00;7.5;13.32
900;2024-01-10 09:15:00;7.5;13.32
901;2024-01-10 09:30:00;7.5;13.32
902;2024-01-10 09:45:00;7.5;13.32
903;2024-01-10 10:00:00;7.5;13.32
904;2024-01-10 10:15:00;7.5;13.32
905;2024-01-10 10:30:00;7.5;13.32
906;2024-01-10 10:45:00;7.5;13.32
907;2024-01-10 11:00:00;7.5;13.32
908;2024-01-10 11:15:00;7.5;13.32
909;2024-01-10 11:30:00;7.5;13.32
910;2024-01-10 11:45:00;7.5;13.32
911;2024-01-10 12:00:00;7.5;13.32
912;2024-01-10 12:15:00;7.5;13.32
913;2024-01-10 12:30:00;7.5;13.32
914;2024-01-10 12:45:00;7.5;13.32
915;2024-01-10 13:00:00;7.5;13.32
916;2024-01-10 13:15:00;7.5;13.32
917;2024-01-10 13:30:00;7.5;13.32
918;2024-01-10 13:45:00;7.5;13.32
919;2024-01-10 14:00:00;7.5;13.32
920;2024-01-10 14:15:00;7.5;13.32
921;2024-01-10 14:30:00;7.5;13.32
922;2024-01-10 14:45:00;7.5;13.32
923;2024-01-10 15:00:00;7.5;13.32
924;2024-01-10 15:15:00;7.5;13.32
925;2024-01-10 15:30:00;7.5;13.32
926;2024-01-10 15:45:00;7.5;13.32
927;2024-01-10 16:00:00;7.5;13.32
928;2024-01-10 16:15:00;7.5;13.32
929;2024-01-10 16:30:00;7.5;13.32
930;2024-01-10 16:45:00;7.5;13.32
931;2024-01-10 17:00:00;7.5;13.32
932;2024-01-10 17:15:00;7.5;13.32
933;2024-01-10 17:30:00;7.5;13.32
934;2024-01-10 17:45:00;7.5;13.32
935;2024-01-10 18:00:00;7.5;13.32
936;2024-01-10 18:15:00;7.5;13.32
937;2024-01-10 18:30:00;7.5;13.32
938;2024-01-10 18:45:00;7.5;13.32
939;2024-01-10 19:00:00;7.5;13.32
940;2024-01-10 19:15:00;7.5;13.32
941;2024-01-10 19:30:00;7.5;13.32
942;2024-01-10 19:45:00;7.5;13.32
943;2024-01-10 20:00:00;7.5;13.32
944;2024-01-10 20:15:00;7.5;13.32
945;2024-01-10 20:30:00;7.5;13.32
946;2024-01-10 20:45:00;7.5;13.32
947;2024-01-10 21:00:00;7.5;13.32
948;2024-01-10 21:15:00;7.5;13.32
949;2024-01-10 21:30:00;7.5;13.32
950;2024-01-10 21:45:00;7.5;13.32
951;2024-01-10 22:00:00;7.5;13.32
952;2024-01-10 22:15:00;7.5;13.32
953;2024-01-10 22:30:00;7.5;13.32
954;2024-01-10 22:45:00;7.5;13.32
955;2024-01-10 23:00:00;7.5;13.32
956;2024-01-10 23:15:00;7.5;13.32
957;2024-01-10 23:30:00;7.5;13.32
958;2024-01-10 23:45:00;7.5;13.32
959;2024-01-11 00:00:00;7.5;13.32
960;2024-01-11 00:15:00;7.5;13.32
961;2024-01-11 00:30:00;7.5;13.32
962;2024-01-11 00:45:00;7.5;13.32
963;2024-01-11 01:00:00;7.5;13.32
964;2024-01-11 01:15:00;7.5;13.32
965;2024-01-11 01:30:00;7.5;13.32
966;2024-01-11 01:45:00;7.5;13.32
967;2024-01-11 02:00:00;7.5;13.32
968;2024-01-11 02:15:00;7.5;13.32
969;2024-01-11 02:30:00;7.5;13.32
970;2024-01-11 02:45:00;7.5;13.32
971;2024-01-11 03:00:00;7.5;13.32
972;2024-01-11 03:15:00;7.5;13.32
973;2024-01-11 03:30:00;7.5;13.32
974;2024-01-11 03:45:00;7.5;13.32
975;2024-01-11 04:00:00;7.5;13.32
976;2024-01-11 04:15:00;7.5;13.32
977;2024-01-11 04:30:00;7.5;13.32
978;2024-01-11 04:45:00;7.5;13.32
979;2024-01-11 05:00:00;7.5;13.32
980;2024-01-11 05:15:00;7.5;13.32
981;2024-01-11 05:30:00;7.5;13.32
982;2024-01-11 05:45:00;7.5;13.32
983;2024-01-11 06:00:00;7.5;13.32
984;2024-01-11 06:15:00;7.5;13.32
985;2024-01-11 06:30:00;7.5;13.32
986;2024-01-11 06:45:00;7.5;13.32
987;2024-01-11 07:00:00;7.5;13.32
988;2024-01-11 07:15:00;7.5;13.32
989;2024-01-11 07:30:00;7.5;13.32
990;2024-01-11 07:45:00;7.5;13.32
991;2024-01-11 08:00:00;7.5;13.32
992;2024-01-11 08:15:00;7.5;13.32
993;2024-01-11 08:30:00;7.5;13.32
994;2024-01-11 08:45:00;7.5;13.32
995;2024-01-11 09:00:00;7.5;13.32
996;2024-01-11 09:15:00;7.5;13.32
997;2024-01-11 09:30:00;7.5;13.32
998;2024-01-11 09:45:00;7.5;13.32
999;2024-01-11 10:00:00;7.5;13.32
1000;2024-01-11 10:15:00;7.5;13.32
1001;2024-01-11 10:30:00;7.5;13.32
1002;2024-01-11 10:45:00;7.5;13.32
1003;2024-01-11 11:00:00;7.5;13.32
1004;2024-01-11 11:15:00;7.5;13.32
1005;2024-01-11 11:30:00;7.5;13.32
1006;2024-01-11 11:45:00;7.5;13.32
1007;2024-01-11 12:00:00;7.5;13.32
1008;2024-01-11 12:15:00;7.5;13.32
1009;2024-01-11 12:30:00;7.5;13.32
1010;2024-01-11 12:45:00;7.5;13.32
1011;2024-01-11 13:00:00;7.5;13.32
1012;2024-01-11 13:15:00;7.5;13.32
1013;2024-01-11 13:30:00;7.5;13.32
1014;2024-01-11 13:45:00;7.5;13.32
1015;2024-01-11 14:00:00;7.5;13.32
1016;2024-01-11 14:15:00;7.5;13.32
1017;2024-01-11 14:30:00;7.5;13.32
1018;2024-01-11 14:45:00;7.5;13.32
1019;2024-01-11 15:00:00;7.5;13.32
1020;2024-01-11 15:15:00;0;0
1021;2024-01-11 15:30:00;0;0
1022;2024-01-11 15:45:00;0;0
1023;2024-01-11 16:00:00;0;0
1024;2024-01-11 16:15:00;0;0
1025;2024-01-11 16:30:00;0;0
1026;2024-01-11 16:45:00;0;0
1027;2024-01-11 17:00:00;0;0
1028;2024-01-11 17:15:00;0;0
1029;2024-01-11 17:30:00;0;0
1030;2024-01-11 17:45:00;0;0
1031;2024-01-11 18:00:00;0;0
1032;2024-01-11 18:15:00;0;0
1033;2024-01-11 18:30:00;0;0
1034;2024-01-11 18:45:00;0;0
1035;2024-01-11 19:00:00;0;0
1036;2024-01-11 19:15:00;0;0
1037;2024-01-11 19:30:00;0;0
1038;2024-01-11 19:45:00;0;0
1039;2024-01-11 20:00:00;0;0
1040;2024-01-11 20:15:00;0;0
1041;2024-01-11 20:30:00;0;0
1042;2024-01-11 20:45:00;0;0
1043;2024-01-11 21:00:00;0;0
1044;2024-01-11 21:15:00;0;0
1045;2024-01-11 21:30:00;0;0
1046;2024-01-11 21:45:00;0;0
1047;2024-01-11 22:00:00;0;0
1048;2024-01-11 22:15:00;0;0
1049;2024-01-11 22:30:00;0;0
1050;2024-01-11 22:45:00;0;0
1051;2024-01-11 23:00:00;0;0
1052;2024-01-11 23:15:00;0;0
1053;2024-01-11 23:30:00;0;0
1054;2024-01-11 23:45:00;0;0
1055;2024-01-12 00:00:00;0;0
1056;2024-01-12 00:15:00;0;0
1057;2024-01-12 00:30:00;0;0
1058;2024-01-12 00:45:00;0;0
1059;2024-01-12 01:00:00;0;0
1060;2024-01-12 01:15:00;0;0
1061;2024-01-12 01:30:00;0;0
1062;2024-01-12 01:45:00;0;0
1063;2024-01-12 02:00:00;0;0
1064;2024-01-12 02:15:00;0;0
1065;2024-01-12 02:30:00;0;0
1066;2024-01-12 02:45:00;0;0
1067;2024-01-12 03:00:00;0;0
1068;2024-01-12 03:15:00;0;0
1069;2024-01-12 03:30:00;0;0
1070;2024-01-12 03:45:00;0;0
1071;2024-01-12 04:00:00;0;0
1072;2024-01-12 04:15:00;0;0
1073;2024-01-12 04:30:00;0;0
1074;2024-01-12 04:45:00;0;0
1075;2024-01-12 05:00:00;0;0
1076;2024-01-12 05:15:00;0;0
1077;2024-01-12 05:30:00;0;0
1078;2024-01-12 05:45:00;0;0
1079;2024-01-12 06:00:00;0;0
1080;2024-01-12 06:15:00;0;0
1081;2024-01-12 06:30:00;0;0
1082;2024-01-12 06:45:00;0;0
1083;2024-01-12 07:00:00;0;0
1084;2024-01-12 07:15:00;0;0
1085;2024-01-12 07:30:00;0;0
1086;2024-01-12 07:45:00;0;0
1087;2024-01-12 08:00:00;0;0
1088;2024-01-12 08:15:00;0;0
1089;2024-01-12 08:30:00;0;0
1090;2024-01-12 08:45:00;0;0
1091;2024-01-12 09:00:00;0;0
1092;2024-01-12 09:15:00;0;0
1093;2024-01-12 09:30:00;0;0
1094;2024-01-12 09:45:00;0;0
1095;2024-01-12 10:00:00;0;0
1096;2024-01-12 10:15:00;0;0
1097;2024-01-12 10:30:00;0;0
1098;2024-01-12 10:45:00;0;0
1099;2024-01-12 11:00:00;0;0
1100;2024-01-12 11:15:00;0;0
1101;2024-01-12 11:30:00;0;0
1102;2024-01-12 11:45:00;0;0
1103;2024-01-12 12:00:00;0;0
1104;2024-01-12 12:15:00;0;0
1105;2024-01-12 12:30:00;0;0
1106;2024-01-12 12:45:00;0;0
1107;2024-01-12 13:00:00;0;0
1108;2024-01-12 13:15:00;0;0
1109;2024-01-12 13:30:00;0;0
1110;2024-01-12 13:45:00;0;0
1111;2024-01-12 14:00:00;0;0
1112;2024-01-12 14:15:00;0;0
1113;2024-01-12 14:30:00;0;0
1114;2024-01-12 14:45:00;0;0
1115;2024-01-12 15:00:00;0;0
1116;2024-01-12 15:15:00;0;0
1117;2024-01-12 15:30:00;0;0
1118;2024-01-12 15:45:00;0;0
1119;2024-01-12 16:00:00;0;0
1120;2024-01-12 16:15:00;0;0
1121;2024-01-12 16:30:00;0;0
1122;2024-01-12 16:45:00;0;0
1123;2024-01-12 17:00:00;0;0
1124;2024-01-12 17:15:00;0;0
1125;2024-01-12 17:30:00;0;0
1126;2024-01-12 17:45:00;0;0
1127;2024-01-12 18:00:00;0;0
1128;2024-01-12 18:15:00;0;0
1129;2024-01-12 18:30:00;0;0
1130;2024-01-12 18:45:00;0;0
1131;2024-01-12 19:00:00;0;0
1132;2024-01-12 19:15:00;0;0
1133;2024-01-12 19:30:00;0;0
1134;2024-01-12 19:45:00;0;0
1135;2024-01-12 20:00:00;0;0
1136;2024-01-12 20:15:00;0;0
1137;2024-01-12 20:30:00;0;0
1138;2024-01-12 20:45:00;0;0
1139;2024-01-12 21:00:00;0;0
1140;2024-01-12 21:15:00;0;0
1141;2024-01-12 21:30:00;0;0
1142;2024-01-12 21:45:00;0;0
1143;2024-01-12 22:00:00;0;0
1144;2024-01-12 22:15:00;0;0
1145;2024-01-12 22:30:00;0;0
1146;2024-01-12 22:45:00;0;0
1147;2024-01-12 23:00:00;0;0
1148;2024-01-12 23:15:00;0;0
1149;2024-01-12 23:30:00;0;0
1150;2024-01-12 23:45:00;0;0
1151;2024-01-13 00:00:00;0;0
1152;2024-01-13 00:15:00;0;0
1153;2024-01-13 00:30:00;0;0
1154;2024-01-13 00:45:00;0;0
1155;2024-01-13 01:00:00;0;0
1156;2024-01-13 01:15:00;0;0
1157;2024-01-13 01:30:00;0;0
1158;2024-01-13 01:45:00;0;0
1159;2024-01-13 02:00:00;0;0
1160;2024-01-13 02:15:00;0;0
1161;2024-01-13 02:30:00;0;0
1162;2024-01-13 02:45:00;0;0
1163;2024-01-13 03:00:00;0;0
1164;2024-01-13 03:15:00;0;0
1165;2024-01-13 03:30:00;0;0
1166;2024-01-13 03:45:00;0;0
1167;2024-01-13 04:00:00;0;0
1168;2024-01-13 04:15:00;0;0
1169;2024-01-13 04:30:00;0;0
1170;2024-01-13 04:45:00;0;0
1171;2024-01-13 05:00:00;0;0
1172;2024-01-13 05:15:00;0;0
1173;2024-01-13 05:30:00;0;0
1174;2024-01-13 05:45:00;0;0
1175;2024-01-13 06:00:00;0;0
1176;2024-01-13 06:15:00;0;0
1177;2024-01-13 06:30:00;0;0
1178;2024-01-13 06:45:00;0;0
1179;2024-01-13 07:00:00;0;0
1180;2024-01-13 07:15:00;0;0
1181;2024-01-13 07:30:00;0;0
1182;2024-01-13 07:45:00;0;0
1183;2024-01-13 08:00:00;0;0
1184;2024-01-13 08:15:00;0;0
1185;2024-01-13 08:30:00;0;0
1186;2024-01-13 08:45:00;0;0
1187;2024-01-13 09:00:00;0;0
1188;2024-01-13 09:15:00;0;0
1189;2024-01-13 09:30:00;0;0
1190;2024-01-13 09:45:00;0;0
1191;2024-01-13 10:00:00;0;0
1192;2024-01-13 10:15:00;0;0
1193;2024-01-13 10:30:00;0;0
1194;2024-01-13 10:45:00;0;0
1195;2024-01-13 11:00:00;0;0
1196;2024-01-13 11:15:00;0;0
1197;2024-01-13 11:30:00;0;0
1198;2024-01-13 11:45:00;0;0
1199;2024-01-13 12:00:00;0;0
1200;2024-01-13 12:15:00;0;0
1201;2024-01-13 12:30:00;0;0
1202;2024-01-13 12:45:00;0;0
1203;2024-01-13 13:00:00;0;0
1204;2024-01-13 13:15:00;0;0
1205;2024-01-13 13:30:00;0;0
1206;2024-01-13 13:45:00;0;0
1207;2024-01-13 14:00:00;0;0
1208;2024-01-13 14:15:00;0;0
1209;2024-01-13 14:30:00;0;0
1210;2024-01-13 14:45:00;0;0
1211;2024-01-13 15:00:00;0;0
1212;2024-01-13 15:15:00;0;0
1213;2024-01-13 15:30:00;0;0
1214;2024-01-13 15:45:00;0;0
1215;2024-01-13 16:00:00;0;0
1216;2024-01-13 16:15:00;0;0
1217;2024-01-13 16:30:00;0;0
1218;2024-01-13 16:45:00;0;0
1219;2024-01-13 17:00:00;0;0
1220;2024-01-13 17:15:00;0;0
1221;2024-01-13 17:30:00;0;0
1222;2024-01-13 17:45:00;0;0
1223;2024-01-13 18:00:00;0;0
1224;2024-01-13 18:15:00;0;0
1225;2024-01-13 18:30:00;0;0
1226;2024-01-13 18:45:00;0;0
1227;2024-01-13 19:00:00;0;0
1228;2024-01-13 19:15:00;0;0
1229;2024-01-13 19:30:00;0;0
1230;2024-01-13 19:45:00;0;0
1231;2024-01-13 20:00:00;0;0
1232;2024-01-13 20:15:00;0;0
1233;2024-01-13 20:30:00;0;0
1234;2024-01-13 20:45:00;0;0
1235;2024-01-13 21:00:00;0;0
1236;2024-01-13 21:15:00;0;0
1237;2024-01-13 21:30:00;0;0
1238;2024-01-13 21:45:00;0;0
1239;2024-01-13 22:00:00;0;0
1240;2024-01-13 22:15:00;0;0
1241;2024-01-13 22:30:00;0;0
1242;2024-01-13 22:45:00;0;0
1243;2024-01-13 23:00:00;0;0
1244;2024-01-13 23:15:00;0;0
1245;2024-01-13 23:30:00;0;0
1246;2024-01-13 23:45:00;0;0
1247;2024-01-14 00:00:00;0;0
1248;2024-01-14 00:15:00;0;0
1249;2024-01-14 00:30:00;0;0
1250;2024-01-14 00:45:00;0;0
1251;2024-01-14 01:00:00;0;0
1252;2024-01-14 01:15:00;0;0
1253;2024-01-14 01:30:00;0;0
1254;2024-01-14 01:45:00;0;0
1255;2024-01-14 02:00:00;0;0
1256;2024-01-14 02:15:00;0;0
1257;2024-01-14 02:30:00;0;0
1258;2024-01-14 02:45:00;0;0
1259;2024-01-14 03:00:00;0;0
1260;2024-01-14 03:15:00;0;0
1261;2024-01-14 03:30:00;0;0
1262;2024-01-14 03:45:00;0;0
1263;2024-01-14 04:00:00;0;0
1264;2024-01-14 04:15:00;0;0
1265;2024-01-14 04:30:00;0;0
1266;2024-01-14 04:45:00;0;0
1267;2024-01-14 05:00:00;0;0
1268;2024-01-14 05:15:00;0;0
1269;2024-01-14 05:30:00;0;0
1270;2024-01-14 05:45:00;0;0
1271;2024-01-14 06:00:00;0;0
1272;2024-01-14 06:15:00;0;0
1273;2024-01-14 06:30:00;0;0
1274;2024-01-14 06:45:00;0;0
1275;2024-01-14 07:00:00;0;0
1276;2024-01-14 07:15:00;0;0
1277;2024-01-14 07:30:00;0;0
1278;2024-01-14 07:45:00;0;0
1279;2024-01-14 08:00:00;0;0
1280;2024-01-14 08:15:00;0;0
1281;2024-01-14 08:30:00;0;0
1282;2024-01-14 08:45:00;0;0
1283;2024-01-14 09:00:00;0;0
1284;2024-01-14 09:15:00;0;0
1285;2024-01-14 09:30:00;0;0
1286;2024-01-14 09:45:00;0;0
1287;2024-01-14 10:00:00;0;0
1288;2024-01-14 10:15:00;0;0
1289;2024-01-14 10:30:00;0;0
1290;2024-01-14 10:45:00;0;0
1291;2024-01-14 11:00:00;0;0
1292;2024-01-14 11:15:00;0;0
1293;2024-01-14 11:30:00;0;0
1294;2024-01-14 11:45:00;0;0
1295;2024-01-14 12:00:00;0;0
1296;2024-01-14 12:15:00;0;0
1297;2024-01-14 12:30:00;0;0
1298;2024-01-14 12:45:00;0;0
1299;2024-01-14 13:00:00;0;0
1300;2024-01-14 13:15:00;0;0
1301;2024-01-14 13:30:00;0;0
1302;2024-01-14 13:45:00;0;0
1303;2024-01-14 14:00:00;0;0
1304;2024-01-14 14:15:00;0;0
1305;2024-01-14 14:30:00;0;0
1306;2024-01-14 14:45:00;0;0
1307;2024-01-14 15:00:00;0;0
1308;2024-01-14 15:15:00;0;0
1309;2024-01-14 15:30:00;0;0
1310;2024-01-14 15:45:00;0;0
1311;2024-01-14 16:00:00;0;0
1312;2024-01-14 16:15:00;0;0
1313;2024-01-14 16:30:00;7.5;13.32
1314;2024-01-14 16:45:00;7.5;13.32
1315;2024-01-14 17:00:00;7.5;13.32
1316;2024-01-14 17:15:00;7.5;13.32
