nv;Datetime;mazak_P;mazak_Q;mazak_Ep;mazak_Eq
11032;2024-04-24 22:15:00;0;0.013014257;0;0.003223605
11033;2024-04-24 22:30:00;0;0.012528454;0;0.003192839
11034;2024-04-24 22:45:00;0;0.013601299;0;0.003266219
11035;2024-04-24 23:00:00;0;0.013215722;0;0.003352128
11036;2024-04-24 23:15:00;0;0.012469937;0;0.003210707
11037;2024-04-24 23:30:00;0;0.013274653;0;0.003218074
11038;2024-04-24 23:45:00;0;0.013940982;0;0.003401954
11039;2024-04-25 00:00:00;0;0.014682045;0;0.003577878
11040;2024-04-25 00:15:00;0;0.014298267;0;0.003622539
11041;2024-04-25 00:30:00;0;0.014389215;0;0.003585935
11042;2024-04-25 00:45:00;0;0.013683258;0;0.003509059
11043;2024-04-25 01:00:00;0;0.013364032;0;0.003380911
11044;2024-04-25 01:15:00;0;0.014360046;0;0.00346551
11045;2024-04-25 01:30:00;0;0.014624158;0;0.003623025
11046;2024-04-25 01:45:00;0;0.013827833;0;0.003556499
11047;2024-04-25 02:00:00;0;0.01409685;0;0.003490585
11048;2024-04-25 02:15:00;0;0.014746045;0;0.003605362
11049;2024-04-25 02:30:00;0;-0.085980012;0;-0.001303559
11050;2024-04-25 02:45:00;0;-0.086710538;0;-0.021586319
11051;2024-04-25 03:00:00;0;-0.088758706;0;-0.021933656
11052;2024-04-25 03:15:00;0;-0.087358335;0;-0.02201463
11053;2024-04-25 03:30:00;0;-0.089253727;0;-0.022076508
11054;2024-04-25 03:45:00;0;-0.084347328;0;-0.021700132
11055;2024-04-25 04:00:00;0;-0.08413589;0;-0.021060402
11056;2024-04-25 04:15:00;0;-0.080387904;0;-0.020565474
11057;2024-04-25 04:30:00;0;0.012258853;0;-0.007389292
11058;2024-04-25 04:45:00;0;-0.081316412;0;-0.001130863
11059;2024-04-25 05:00:00;0;-0.081402979;0;-0.020339924
11060;2024-04-25 05:15:00;0;-0.076163098;0;-0.01969576
11061;2024-04-25 05:30:00;0;-0.081247526;0;-0.019676328
11062;2024-04-25 05:45:00;0;-0.079083491;0;-0.020041377
11063;2024-04-25 06:00:00;0.43330179;0.389944423;0;0.00655184
11064;2024-04-25 06:15:00;4.940661813;4.013443347;0.67174545;0.550423471
11065;2024-04-25 06:30:00;7.030024882;5.584845238;1.496335837;1.199786073
11066;2024-04-25 06:45:00;4.169757791;3.522699437;1.399972834;1.138443084
11067;2024-04-25 07:00:00;3.682904453;3.343519622;0.98158278;0.858277382
11068;2024-04-25 07:15:00;4.157201647;3.657200098;0.980013262;0.875089965
11069;2024-04-25 07:30:00;3.69511635;3.627130962;0.98153975;0.910541382
11070;2024-04-25 07:45:00;3.653005305;3.255040394;0.918515207;0.860271419
11071;2024-04-25 08:00:00;3.161223826;3.545860123;0.851778641;0.902237042
11072;2024-04-25 08:15:00;3.492524847;4.185663528;0.831718584;1.00230891
11073;2024-04-25 08:30:00;6.194185422;4.825466932;1.210838784;1.121749527
11074;2024-04-25 08:45:00;5.719353581;5.116286662;1.489192375;1.221821396
11075;2024-04-25 09:00:00;5.58565934;4.994009484;1.413126615;1.263787018
11076;2024-04-25 09:15:00;4.231536358;3.895529892;1.227149462;1.111192422
11077;2024-04-25 09:30:00;5.919277157;5.116628469;1.268851689;1.126519795
11078;2024-04-25 09:45:00;6.440852595;5.406563554;1.545016219;1.315399003
11079;2024-04-25 10:00:00;4.486780104;4.09111909;1.365954087;1.187210331
11080;2024-04-25 10:15:00;3.410756134;3.438298175;0.98719203;0.941177158
11081;2024-04-25 10:30:00;6.182152108;4.284159537;1.19911353;0.965307214
11082;2024-04-25 10:45:00;6.42153764;4.551179629;1.575461218;1.104417396
11083;2024-04-25 11:00:00;6.076828155;4.189112199;1.562295724;1.092536479
11084;2024-04-25 11:15:00;6.503711173;3.696000826;1.572567416;0.985639128
11085;2024-04-25 11:30:00;6.383134542;4.065489965;1.610855714;0.970186349
11086;2024-04-25 11:45:00;6.228697471;4.2380518;1.576479002;1.037942721
11087;2024-04-25 12:00:00;6.290944432;4.216017641;1.564955238;1.05675868
11088;2024-04-25 12:15:00;6.359858478;4.655995286;1.581350364;1.109001616
11089;2024-04-25 12:30:00;6.399663729;4.683302871;1.594940276;1.16741227
11090;2024-04-25 12:45:00;4.745538022;3.902351345;1.393150219;1.073206777
11091;2024-04-25 13:00:00;6.327799657;4.587599853;1.38416721;1.0612439
11092;2024-04-25 13:15:00;6.069454529;4.348818448;1.549656773;1.117052288
11093;2024-04-25 13:30:00;6.953783572;4.936955098;1.627904763;1.160721693
11094;2024-04-25 13:45:00;6.236107491;4.676349876;1.648736383;1.201663122
11095;2024-04-25 14:00:00;5.659338072;4.537568614;1.486930695;1.151739811
11096;2024-04-25 14:15:00;6.921956582;5.27228664;1.572661832;1.226231907
11097;2024-04-25 14:30:00;6.843844071;5.261520634;1.720725082;1.24728922
11098;2024-04-25 14:45:00;6.869433862;5.234014205;1.714159742;1.26332029
11099;2024-04-25 15:00:00;6.375981178;5.196954737;1.65567688;1.274524366
11100;2024-04-25 15:15:00;6.697753218;5.157529614;1.634216799;1.281100696
11101;2024-04-25 15:30:00;6.871317577;5.108458613;1.696133849;1.283248528
11102;2024-04-25 15:45:00;6.508416618;4.93090442;1.672466774;1.254920379
11103;2024-04-25 16:00:00;4.998399595;4.401143911;1.438352027;1.166506041
11104;2024-04-25 16:15:00;6.747986844;6.584774523;1.468298305;1.373239804
11105;2024-04-25 16:30:00;6.564035887;6.476185499;1.664002841;1.632620003
11106;2024-04-25 16:45:00;3.73679067;3.96016637;1.28760332;1.304543984
11107;2024-04-25 17:00:00;3.44351719;3.643761656;0.897538483;0.950491003
11108;2024-04-25 17:15:00;0.698326601;0.756115893;0.517730474;0.549984694
11109;2024-04-25 17:30:00;0.698424657;-0.101126623;0.517743205;0.072215241
11110;2024-04-25 17:45:00;0.698756617;-0.101142983;0.517787114;-0.025283701
11111;2024-04-25 18:00:00;0.699379168;-0.101432203;0.517870771;-0.025321898
11112;2024-04-25 18:15:00;0.700348997;-0.101306097;0.518002747;-0.025342287
11113;2024-04-25 18:30:00;0;-0.10121438;0;-0.02531506
11114;2024-04-25 18:45:00;0;-0.101135279;0;-0.025293707
11115;2024-04-25 19:00:00;0;-0.101369871;0;-0.025313144
11116;2024-04-25 19:15:00;0;-0.101382499;0;-0.025344046
11117;2024-04-25 19:30:00;0;-0.101175713;0;-0.025319777
11118;2024-04-25 19:45:00;0;-0.101077011;0;-0.02528159
11119;2024-04-25 20:00:00;0;-0.101120048;0;-0.025274632
11120;2024-04-25 20:15:00;0;-0.101252303;0;-0.025296544
11121;2024-04-25 20:30:00;0;-0.101011139;0;-0.02528293
11122;2024-04-25 20:45:00;0;-0.101294834;0;-0.025288247
11123;2024-04-25 21:00:00;0;-0.101147678;0;-0.025305314
11124;2024-04-25 21:15:00;0;-0.101246175;0;-0.025299232
11125;2024-04-25 21:30:00;0;0.0142;0;-0.009542426
11126;2024-04-25 21:45:00;0;0.014525742;0;0.003590718
11127;2024-04-25 22:00:00;0;0.01429857;0;0.003603039
11128;2024-04-25 22:15:00;0;0.014355348;0;0.00358174
11129;2024-04-25 22:30:00;0;0.014354675;0;0.003588753
11130;2024-04-25 22:45:00;0;0.014493179;0;0.003605982
11131;2024-04-25 23:00:00;0;0.0145066;0;0.003624972
11132;2024-04-25 23:15:00;0;0.014557866;0;0.003633058
11133;2024-04-25 23:30:00;0;0.014285369;0;0.003605404
11134;2024-04-25 23:45:00;0;0.014639934;0;0.003615663
11135;2024-04-26 00:00:00;0;0.014472497;0;0.003639054
11136;2024-04-26 00:15:00;0;0.014711001;0;0.003647937
11137;2024-04-26 00:30:00;0;0.014568207;0;0.003659901
11138;2024-04-26 00:45:00;0;0.01449923;0;0.00363343
11139;2024-04-26 01:00:00;0;0.014429153;0;0.003616048
11140;2024-04-26 01:15:00;0;0.01443958;0;0.003608592
11141;2024-04-26 01:30:00;0;0.015005831;0;0.003680676
11142;2024-04-26 01:45:00;0;0.014854979;0;0.003679261
11143;2024-04-26 02:00:00;0;0.014659993;0;0.00367512
11144;2024-04-26 02:15:00;0;0.014578666;0;0.003668408
11145;2024-04-26 02:30:00;0;0.014541474;0;0.003659281
11146;2024-04-26 02:45:00;0;0.014606986;0;0
11147;2024-04-26 03:00:00;0;0.014672497;0;0
11148;2024-04-26 03:15:00;0;0.014279295;0;0.003618974
11149;2024-04-26 03:30:00;0;0.013696749;0;0.00357416
11150;2024-04-26 03:45:00;0;0.013067695;0;0.003496831
11151;2024-04-26 04:00:00;0;0.012773305;0;0.003423592
11152;2024-04-26 04:15:00;0;0.014355051;0;0.003391045
11153;2024-04-26 04:30:00;0;0.014471222;0;0.003603284
11154;2024-04-26 04:45:00;0;0.014225547;0;0.003587096
11155;2024-04-26 05:00:00;0;0.014223526;0;0.003556134
11156;2024-04-26 05:15:00;0;0.014093367;0;0.003539612
11157;2024-04-26 05:30:00;0;0.014250399;0;0.003542971
11158;2024-04-26 05:45:00;0;0.014890464;0;0.003642608
11159;2024-04-26 06:00:00;2.182068431;2.086752171;0;0.262705329
11160;2024-04-26 06:15:00;3.81116915;3.708724004;0.749154698;0.724434522
11161;2024-04-26 06:30:00;4.777061234;4.40988231;1.073528798;1.014825789
11162;2024-04-26 06:45:00;6.667854166;6.137183782;1.430614425;1.318383261
11163;2024-04-26 07:00:00;5.584798885;4.394130218;1.531581631;1.31641425
11164;2024-04-26 07:15:00;3.48006922;3.135760946;1.133108513;0.941236395
11165;2024-04-26 07:30:00;5.949699447;4.922137704;1.178721083;1.007237331
11166;2024-04-26 07:45:00;4.505777059;3.944710152;1.306934563;1.108355982
11167;2024-04-26 08:00:00;4.436265376;3.998524925;1.117755304;0.992904385
11168;2024-04-26 08:15:00;6.469237076;4.622548513;1.363187807;1.07763418
11169;2024-04-26 08:30:00;7.439140794;4.854823706;1.738547234;1.184671527
11170;2024-04-26 08:45:00;7.482940655;5.186100795;1.865260181;1.255115563
11171;2024-04-26 09:00:00;7.429691935;4.978887294;1.864079074;1.270623511
11172;2024-04-26 09:15:00;7.65371954;5.203694966;1.885426434;1.272822782
11173;2024-04-26 09:30:00;7.548828599;5.42913926;1.900318517;1.329104278
11174;2024-04-26 09:45:00;7.485438032;5.037769032;1.879283329;1.308363536
11175;2024-04-26 10:00:00;4.157658999;4.959475348;1.455387129;1.294615683
11176;2024-04-26 10:15:00;6.804074245;4.902165496;1.370216656;1.285791495
11177;2024-04-26 10:30:00;6.618793278;4.863779873;1.67785844;1.278158759
11178;2024-04-26 10:45:00;3.629379019;4.842258876;1.281021537;1.267985259
11179;2024-04-26 11:00:00;5.433557518;4.835542899;1.132867067;0
11180;2024-04-26 11:15:00;5.728434257;4.965153977;1.395248972;1.22508711
11181;2024-04-26 11:30:00;3.127457054;3.255976332;1.106986414;1.027641289
11182;2024-04-26 11:45:00;3.684664965;3.427486627;0.851515252;0.83543287
11183;2024-04-26 12:00:00;6.175454751;4.986143282;1.232514964;1.051703739
11184;2024-04-26 12:15:00;3.694882777;3.553763861;1.233792191;1.067488393
11185;2024-04-26 12:30:00;3.958238384;3.884363607;0.956640145;0.929765933
11186;2024-04-26 12:45:00;5.831175355;4.15275197;1.223676717;1.004639447
11187;2024-04-26 13:00:00;6.534766482;3.25288696;1.54574273;0.925704866
11188;2024-04-26 13:15:00;6.595049379;4.123853936;1.641226983;0.922092612
11189;2024-04-26 13:30:00;6.671817895;3.979112677;1.658358409;1.012870827
11190;2024-04-26 13:45:00;6.644602555;4.530982654;1.664552556;1.063761916
11191;2024-04-26 14:00:00;0.899277244;1.110502548;0.942984975;0.70518565
11192;2024-04-26 14:15:00;0.899350965;0.015238064;0.942985055;0.140717577
11193;2024-04-26 14:30:00;0.899573002;0.015527393;0.942985358;0.003845682
11194;2024-04-26 14:45:00;0.899944665;0.015521342;0.942985975;0.003881092
11195;2024-04-26 15:00:00;0.900467262;0.015966227;0.942986998;0.003935946
11196;2024-04-26 15:15:00;0;0.015564466;0;0.003941337
11197;2024-04-26 15:30:00;0;0.015333113;0;0.003862197
11198;2024-04-26 15:45:00;0;0.014958196;0;0.003786414
11199;2024-04-26 16:00:00;0;0.014724422;0;0.003710327
11200;2024-04-26 16:15:00;0;0.01490187;0;0.003703287
11201;2024-04-26 16:30:00;0;0.014762046;0;0.00370799
11202;2024-04-26 16:45:00;0;0.014851925;0;0.003701746
11203;2024-04-26 17:00:00;0;0.014835393;0;0.003697651
11204;2024-04-26 17:15:00;0;0.014795969;0;0.003694911
11205;2024-04-26 17:30:00;0;0.014748915;0;0.003692562
11206;2024-04-26 17:45:00;0;0.014709492;0;0.003689639
11207;2024-04-26 18:00:00;0;0.014692959;0;0
11208;2024-04-26 18:15:00;0;0.014732783;0;0.003678218
11209;2024-04-26 18:30:00;0;0.014445765;0;0.003647318
11210;2024-04-26 18:45:00;0;0.014362362;0;0.003631488
11211;2024-04-26 19:00:00;0;0.014310346;0;0.003618672
11212;2024-04-26 19:15:00;0;0.014292409;0;0.00361009
11213;2024-04-26 19:30:00;0;0.014563256;0;0.003606958
11214;2024-04-26 19:45:00;0;0.014726623;0;0.003661235
11215;2024-04-26 20:00:00;0;0.014462156;0;0.003648597
11216;2024-04-26 20:15:00;0;0.014666337;0;0.003641062
11217;2024-04-26 20:30:00;0;0.014673377;0;0.003667464
11218;2024-04-26 20:45:00;0;0.014288669;0;0.003620256
11219;2024-04-26 21:00:00;0;0.014690649;0;0.003622415
11220;2024-04-26 21:15:00;0;0.014592189;0;0.003660355
11221;2024-04-26 21:30:00;0;0.014332453;0;0.00361558
11222;2024-04-26 21:45:00;0;0.014341804;0;0.003584282
11223;2024-04-26 22:00:00;0;0.014624972;0;0.003620847
11224;2024-04-26 22:15:00;0;0.014537404;0;0.003645297
11225;2024-04-26 22:30:00;0;0.014387899;0;0.003615663
11226;2024-04-26 22:45:00;0;0.013284653;0;0.003459069
11227;2024-04-26 23:00:00;0;0.014358394;0;0.003455381
11228;2024-04-26 23:15:00;0;0.014517052;0;0.003609431
11229;2024-04-26 23:30:00;0;0.014459956;0;0.003622126
11230;2024-04-26 23:45:00;0;0.014647525;0;0.003638435
11231;2024-04-27 00:00:00;0;0.014431023;0;0.003634818
11232;2024-04-27 00:15:00;0;0.013428163;0;0.003482398
11233;2024-04-27 00:30:00;0;0.014258746;0;0.003460864
11234;2024-04-27 00:45:00;0;0.013371339;0;0.003453761
11235;2024-04-27 01:00:00;0;0.014683059;0;0.0035068
11236;2024-04-27 01:15:00;0;0.014282238;0;0.003620662
11237;2024-04-27 01:30:00;0;0.013253197;0;0.003441929
11238;2024-04-27 01:45:00;0;0.014357536;0;0.003451342
11239;2024-04-27 02:00:00;0;0.014571507;0;0.00361613
11240;2024-04-27 02:15:00;0;0.014339054;0;0.00361382
11241;2024-04-27 02:30:00;0;0.01440121;0;0.003592533
11242;2024-04-27 02:45:00;0;0.014586579;0;0.003623474
11243;2024-04-27 03:00:00;0;0.014521452;0;0.003638504
11244;2024-04-27 03:15:00;0;0.014459362;0;0.003622602
11245;2024-04-27 03:30:00;0;0.014372277;0;0.003603955
11246;2024-04-27 03:45:00;0;0.014339384;0;0.003588958
11247;2024-04-27 04:00:00;0;0.012996803;0;0.003417023
11248;2024-04-27 04:15:00;0;0.014336854;0;0.003416707
11249;2024-04-27 04:30:00;0;0.015308315;0;0.003705646
11250;2024-04-27 04:45:00;0;0.015566041;0;0.003859295
11251;2024-04-27 05:00:00;0;0.015195677;0;0.003845215
11252;2024-04-27 05:15:00;0;0.015540083;0;0.00384197
11253;2024-04-27 05:30:00;0;0.015429682;0;0.003871221
11254;2024-04-27 05:45:00;0;0.015295326;0;0.003840626
11255;2024-04-27 06:00:00;0;0.015599747;0;0.003861884
11256;2024-04-27 06:15:00;0;0.015135314;0;0.003841883
11257;2024-04-27 06:30:00;0;0.015764799;0;0.003862514
11258;2024-04-27 06:45:00;0;0.015339162;0;0.003887995
11259;2024-04-27 07:00:00;0;0.015287971;0;0.003828392
11260;2024-04-27 07:15:00;0;0.015527807;0;0.003851972
11261;2024-04-27 07:30:00;0;0.015373078;0;0.003862611
11262;2024-04-27 07:45:00;0;0.015277438;0;0.003831315
11263;2024-04-27 08:00:00;0;0.01517183;0;0.003806159
11264;2024-04-27 08:15:00;0;0.015000319;0;0.003771519
11265;2024-04-27 08:30:00;0;0.015358964;0;0.00379491
11266;2024-04-27 08:45:00;0;0.015133397;0;0.003811545
11267;2024-04-27 09:00:00;0;0.015291494;0;0.003803111
11268;2024-04-27 09:15:00;0;0.015567727;0;0.003857403
11269;2024-04-27 09:30:00;0;0.015378367;0;0.003868262
11270;2024-04-27 09:45:00;0;0.015225511;0;0.003825485
11271;2024-04-27 10:00:00;0;0.01498083;0;0.003775793
11272;2024-04-27 10:15:00;0;0.01512608;0;0.003763364
11273;2024-04-27 10:30:00;0;0.015034813;0;0.003770112
11274;2024-04-27 10:45:00;0;0.015081124;0;0.003764492
11275;2024-04-27 11:00:00;0;0.015278931;0;0.003795007
11276;2024-04-27 11:15:00;0;0.015251038;0;0.003816246
11277;2024-04-27 11:30:00;0;0.015077611;0;0.003791081
11278;2024-04-27 11:45:00;0;0.015294396;0;0.003796501
11279;2024-04-27 12:00:00;0;0.014668476;0;0.003745359
11280;2024-04-27 12:15:00;0;0.014665602;0;0.00366676
11281;2024-04-27 12:30:00;0;0.014673906;0;0.003667439
11282;2024-04-27 12:45:00;0;0.015263745;0;0.003742206
11283;2024-04-27 13:00:00;0;0.01501601;0;0.003784969
11284;2024-04-27 13:15:00;0;0.014973984;0;0.003748749
11285;2024-04-27 13:30:00;0;0.014775542;0;0.003718691
11286;2024-04-27 13:45:00;0;0.014844217;0;0.00370247
11287;2024-04-27 14:00:00;0;0.014889386;0;0.0037167
11288;2024-04-27 14:15:00;0;0.015097626;0;0.003748376
11289;2024-04-27 14:30:00;0;0.014743838;0;0.003730183
11290;2024-04-27 14:45:00;0;0.015283083;0;0.003753365
11291;2024-04-27 15:00:00;0;0.015376877;0;0.003832495
11292;2024-04-27 15:15:00;0;0.015439225;0;0.003852013
11293;2024-04-27 15:30:00;0;0.015837792;0;0.003909627
11294;2024-04-27 15:45:00;0;0.015566042;0;0.003925479
11295;2024-04-27 16:00:00;0;0.015396146;0;0.003870273
11296;2024-04-27 16:15:00;0;0.01553834;0;0.003866811
11297;2024-04-27 16:30:00;0;0.015656233;0;0.003899322
11298;2024-04-27 16:45:00;0;0.01539753;0;0.00388172
11299;2024-04-27 17:00:00;0;0.01535001;0;0.003843443
11300;2024-04-27 17:15:00;0;0.015403623;0;0.003844204
11301;2024-04-27 17:30:00;0;0.015431852;0;0.003854434
11302;2024-04-27 17:45:00;0;0.015077611;0;0.003813683
11303;2024-04-27 18:00:00;0;0.015454275;0;0.003816486
11304;2024-04-27 18:15:00;0;0.015509901;0;0.003870522
11305;2024-04-27 18:30:00;0;-0.10248828;0;-0.001429075
11306;2024-04-27 18:45:00;0;-0.102439294;0;-0.025615947
11307;2024-04-27 19:00:00;0;-0.102325996;0;-0.025595661
11308;2024-04-27 19:15:00;0;-0.102522355;0;-0.025606044
11309;2024-04-27 19:30:00;0;-0.10211548;0;-0.025579729
11310;2024-04-27 19:45:00;0;-0.102090457;0;-0.025525742
11311;2024-04-27 20:00:00;0;-0.102134349;0;-0.025528101
11312;2024-04-27 20:15:00;0;-0.101998445;0;-0.025516599
11313;2024-04-27 20:30:00;0;0.014546095;0;-0.009567162
11314;2024-04-27 20:45:00;0;0.014569197;0;0.003639411
11315;2024-04-27 21:00:00;0;0.014453245;0;0.003627805
11316;2024-04-27 21:15:00;0;-0.068278173;0;-0.001175407
11317;2024-04-27 21:30:00;0;-0.102316722;0;-0.021324362
11318;2024-04-27 21:45:00;0;0.014414301;0;-0.009630995
11319;2024-04-27 22:00:00;0;0.014357756;0;0.003596507
11320;2024-04-27 22:15:00;0;0.014173927;0;0.00356646
11321;2024-04-27 22:30:00;0;0.014246315;0;0.00355253
11322;2024-04-27 22:45:00;0;0.014573708;0;0.003602503
11323;2024-04-27 23:00:00;0;0.014354895;0;0.003616075
11324;2024-04-27 23:15:00;0;0.01449934;0;0.003606779
11325;2024-04-27 23:30:00;0;0.014625743;0;0.003640635
11326;2024-04-27 23:45:00;0;0.014471287;0;0.003637129
11327;2024-04-28 00:00:00;0;0.014453465;0;0.003615594
11328;2024-04-28 00:15:00;0;0.014219252;0;0.00358409
11329;2024-04-28 00:30:00;0;0.01430154;0;0.003565099
11330;2024-04-28 00:45:00;0;0.014258416;0;0.003569994
11331;2024-04-28 01:00:00;0;0.01450033;0;0.003594843
11332;2024-04-28 01:15:00;0;0.014122748;0;0.003577885
11333;2024-04-28 01:30:00;0;0.014411551;0;0.003566787
11334;2024-04-28 01:45:00;0;0.014322992;0;0.003591818
11335;2024-04-28 02:00:00;0;0.014576568;0;0.003612445
11336;2024-04-28 02:15:00;0;0.014538284;0;0.003639356
11337;2024-04-28 02:30:00;0;0.014315744;0;0.003606753
11338;2024-04-28 02:45:00;0;0.014378438;0;0.003586773
11339;2024-04-28 03:00:00;0;0.014425523;0;0.003600495
11340;2024-04-28 03:15:00;0;0.014510451;0;0.003616997
11341;2024-04-28 03:30:00;0;0.014648185;0;0.003644829
11342;2024-04-28 03:45:00;0;0.014461386;0;0.003638696
11343;2024-04-28 04:00:00;0;0.014552695;0;0.00362676
11344;2024-04-28 04:15:00;0;0.014427173;0;0.003622484
11345;2024-04-28 04:30:00;0;0.014314742;0;0.003592739
11346;2024-04-28 04:45:00;0;0.014504406;0;0.003602394
11347;2024-04-28 05:00:00;0;0.014239494;0;0.003592988
11348;2024-04-28 05:15:00;0;0.014461276;0;0.003587596
11349;2024-04-28 05:30:00;0;0.014192519;0;0.003581724
11350;2024-04-28 05:45:00;0;0.014510891;0;0.003587926
11351;2024-04-28 06:00:00;0;0.014349945;0;0.003607604
11352;2024-04-28 06:15:00;0;0.014363477;0;0.003589178
11353;2024-04-28 06:30:00;0;0.014331353;0;0.003586854
11354;2024-04-28 06:45:00;0;0.014321562;0;0.003581614
11355;2024-04-28 07:00:00;0;0.014266887;0;0.003573556
11356;2024-04-28 07:15:00;0;0.014369527;0;0.003579552
11357;2024-04-28 07:30:00;0;0.014211991;0;0.00357269
11358;2024-04-28 07:45:00;0;0.01430176;0;0.003564219
11359;2024-04-28 08:00:00;4.008570989;3.216835483;0;0.403892155
11360;2024-04-28 08:15:00;4.140331966;4.083965169;1.018612869;0.912600082
11361;2024-04-28 08:30:00;6.975439612;6.020994722;1.389471447;1.263119986
11362;2024-04-28 08:45:00;7.254390795;6.355136636;1.778728801;1.54701642
11363;2024-04-28 09:00:00;7.139185434;6.411465431;1.799197029;1.614548485
11364;2024-04-28 09:15:00;7.081683499;6.461237017;1.777608617;1.664874257
11365;2024-04-28 09:30:00;7.017942577;6.7167255;1.76245326;1.699257088
11366;2024-04-28 09:45:00;7.28940617;6.928972599;1.788418593;1.718960328
11367;2024-04-28 10:00:00;7.174011781;6.87300604;1.807927244;1.72524733
11368;2024-04-28 10:15:00;6.90466313;6.388363245;1.759834364;1.657671161
11369;2024-04-28 10:30:00;7.207233832;6.601153578;1.76398712;1.623689603
11370;2024-04-28 10:45:00;7.138958195;6.345159944;1.793274003;1.61828919
11371;2024-04-28 11:00:00;6.915149058;6.524619113;1.756763407;1.608722382
11372;2024-04-28 11:15:00;7.271344489;6.702228337;1.773311693;1.653355931
